,name,brand,old_price,new_price,discount
443,Брюки,Bikkembergs,154400,54090,64.96761658031087
444,Майка VISIBILITY M,EA7,34800,21973,36.85919540229885
445,Джемпер,Emporio Armani,164100,131290,19.993906154783673
446,Ветровка,Woolrich,297600,129668,56.428763440860216
447,Ветровка,Bogner Fire+Ice,271500,106193,60.8865561694291
448,Куртка утепленная Brooklin2441,Hugo,178100,142490,19.994385176866928
449,Кроссовки,Aeronautica Militare,107800,86290,19.953617810760676
450,Водолазка,Malagrida,78000,58490,25.01282051282051
451,Брюки домашние,Boss,57700,34690,39.878682842287695
452,Джемпер,Harmont & Blaine,162300,113690,29.950708564386943
453,Пуховик,Add,487200,389790,19.99384236453203
454,Куртка утепленная J_Grid,Boss,245300,101243,58.72686506318793
455,Кардиган,Malagrida,60300,48290,19.91708126036484
456,Брюки спортивные GOLD LABEL M,EA7,88600,37233,57.97629796839729
457,Кроссовки Titanium Runn,Boss,83100,70690,14.933814681107108
458,Пуховик,Emporio Armani,221200,176990,19.986437613019888
459,Куртка утепленная COOPER,Freedomday,276000,220790,20.003623188405797
460,Пуловер RICHMOND,John Richmond,175600,35190,79.96013667425967
461,Джемпер,Emporio Armani,200500,160390,20.004987531172063
462,Жилет утепленный Calano,Boss,136600,95690,29.948755490483165
463,Куртка утепленная,Aeronautica Militare,148200,103790,29.966261808367065
464,Пуховик NEW CAMPIGLIO,Freedomday,284800,227890,19.982443820224717
465,Костюм спортивный VENTUS7 M,EA7,145300,76293,47.49277357192017
466,Джемпер,Emporio Armani,169800,135890,19.970553592461712
467,Куртка утепленная,Aeronautica Militare,256000,204790,20.00390625
468,Пуховик CORE ID M,EA7,112100,51023,54.484388938447815
469,Брюки спортивные SUMMER BLOCK M,EA7,82500,40453,50.9660606060606
470,Жилет утепленный,Aeronautica Militare,138900,111190,19.949604031677467
471,Джемпер,Bikkembergs,118500,94790,20.008438818565395
472,Брюки спортивные,Karl Lagerfeld,136900,98560,28.005843681519366
473,Джемпер,Bikkembergs,118500,94790,20.008438818565395
474,Кроссовки,Boss,178600,116090,35.0
475,Футболка,Valentino,433300,129990,70.0
476,Пуховик JEREMY,Hetrego,400600,320490,19.997503744383422
477,Свитшот Ditrus,Hugo,85700,68590,19.96499416569428
478,Брюки спортивные LOGO SERIES M,EA7,69200,26663,61.46965317919075
479,Куртка,Karl Lagerfeld,316700,127943,59.60119987369751
480,Брюки спортивные GOLD LABEL M,EA7,88600,36593,58.69864559819413
481,Кроссовки Chester Runn,Boss,178600,98290,44.96640537513997
482,Ветровка,Boss,142800,114290,19.96498599439775
483,Джемпер,Emporio Armani,164100,131290,19.993906154783673
484,Толстовка,C.P. Company,164500,115190,29.975683890577514
485,Брюки спортивные,Aeronautica Militare,107800,75490,29.972170686456394
486,Брюки,Malagrida,62400,32472,47.96153846153847
487,Куртка Obear,Boss,190600,133490,29.963273871983205
488,Кроссовки,EA7,139600,58653,57.9849570200573
489,Джинсы,John Richmond,139700,55890,59.992841803865424
490,Пуховик,Duno,470500,376390,20.00212539851222
491,Жилет утепленный,EA7,186800,91553,50.988758029978584
492,Брюки,CC Collection Corneliani,150800,78400,48.0106100795756
493,Жилет утепленный,Colmar,245900,172190,29.97559983733224
494,Жилет утепленный,Aeronautica Militare,138900,111190,19.949604031677467
495,Джемпер,Aeronautica Militare,84500,67590,20.011834319526628
496,Носки 3 пары,Diesel,21300,12790,39.95305164319248
497,Джемпер Keverest,Boss,114300,85790,24.943132108486438
498,Джемпер,Emporio Armani,187000,149590,20.005347593582883
499,Кроссовки Black&White Carbon,EA7,139600,63553,54.47492836676218
500,Джемпер,Aeronautica Militare,84500,67590,20.011834319526628
501,Брюки спортивные,EA7,80300,33733,57.99128268991283
502,Джемпер,Karl Lagerfeld,117900,48668,58.72094995759118
503,Футболка Dulive222,Hugo,34300,22300,34.98542274052478
504,Пуховик,Colmar,333500,266790,20.002998500749626
505,Куртка утепленная,Boss,213900,171190,19.96727442730247
506,Джемпер,Aeronautica Militare,84500,67590,20.011834319526628
507,Кроссовки Jonah Runn,Boss,157300,110190,29.94914176732358
508,Джемпер,Emporio Armani,215500,172390,20.004640371229698
509,Ветровка LOGO SERIES M,EA7,112100,47103,57.98126672613738
510,Свитшот,Baldinini,133200,39968,69.993993993994
511,Джинсы RE.MAINE BO,Boss,82100,65690,19.98781973203411
512,Пуховик,Add,487200,389790,19.99384236453203
513,Куртка кожаная H-Mansell2,Boss,408600,326890,19.997552618697995
514,Джемпер Botto-L,Boss,88800,71090,19.943693693693703
515,Кроссовки,Cerruti 1881,205200,90312,55.98830409356725
516,Водолазка,Emporio Armani,187000,149590,20.005347593582883
517,Носки 2 пары 2P RS Mini Dots CC,Boss,11500,9190,20.086956521739125
518,Брюки P-HAKU,Diesel,304100,91268,69.98750411048997
519,Жилет утепленный PREMIUM SHIELD M,EA7,126100,70623,43.99444885011895
520,Пуховик,Parajumpers,351800,281490,19.985787379192715
521,Куртка утепленная,EA7,193700,94913,51.0
522,Джемпер,Malagrida,117900,30968,73.73367260390161
523,Трусы 3 шт.,Bikkembergs,30600,13512,55.84313725490196
524,Кроссовки,Plein Sport,164300,98640,39.96348143639683
525,Джинсы,Karl Lagerfeld,100400,60240,40.0
526,Рубашка Ermo,Hugo,57200,45790,19.947552447552454
527,Футболки 2 шт.,Emporio Armani,44200,28240,36.10859728506788
528,Джинсы,Bikkembergs,185700,48743,73.75175013462575
529,Джинсы,John Richmond,127400,63690,50.00784929356358
530,Джемпер,Emporio Armani,215500,172390,20.004640371229698
531,Рубашка джинсовая Lambey - Denim,Boss,123100,73890,39.97562956945573
532,Сумка,Hugo,98700,44468,54.94630192502533
533,Кроссовки ACBC X PIQUADRO,Piquadro,171000,75272,55.981286549707605
534,Жилет утепленный CORE ID M,EA7,98700,41503,57.95035460992908
535,Джемпер,Malagrida,106100,27893,73.71065032987747
536,Трусы,Plein Sport,55200,46990,14.873188405797094
537,Брюки Teagan231X,Hugo,95600,76490,19.989539748953973
538,Брюки,Malagrida,67600,47390,29.896449704142015
539,Пуховик CORE ID M,EA7,108900,49553,54.496786042240586
540,Брюки спортивные C-Levete 23,Boss,128800,103090,19.961180124223603
541,Брюки,Malagrida,62400,37432,40.01282051282051
542,Джинсы H-Delaware,Boss,100200,80190,19.970059880239518
543,Джемпер,Malagrida,90500,23768,73.73701657458564
544,Сланцы,Bikkembergs,36900,20720,43.84823848238483
545,Куртка утепленная,EA7,190500,87143,54.255643044619426
546,Джемпер,Malagrida,90500,23768,73.73701657458564
547,Ветровка,Colmar,146100,60293,58.73169062286105
548,Футболка,Armani Exchange,29700,15512,47.77104377104378
549,Жилет утепленный,EA7,98700,45283,54.12056737588652
550,Джемпер,Emporio Armani,215500,172390,20.004640371229698
551,Худи Daratschi214,Hugo,75300,60290,19.933598937583
552,Пуловер,Baldinini Trend,173900,52193,69.9867740080506
553,Джемпер Botto-L,Boss,88800,71090,19.943693693693703
554,Джинсы,Dsquared2,252500,214690,14.974257425742579
555,Брюки спортивные GOLD LABEL M,EA7,88600,36593,58.69864559819413
556,Брюки,Corneliani,200700,120400,40.00996512207274
557,Кроссовки,Aeronautica Militare,72600,58090,19.986225895316807
558,Пуховик CORE ID M,EA7,126100,70623,43.99444885011895
559,Джемпер,Malagrida,90500,23768,73.73701657458564
560,Куртка кожаная,Serge Pariente,213100,127920,39.97184420459878
561,Пуховик,Parajumpers,289500,231590,20.00345423143351
562,Халат домашний,Roberto Cavalli,209500,55043,73.72649164677804
563,Ветровка,Bikkembergs,212400,71693,66.24623352165725
564,Пуховик,Blauer USA,243800,182890,24.983593109105826
565,Ветровка,Bikkembergs,266500,89993,66.23151969981238
566,Куртка джинсовая,Aeronautica Militare,203100,162490,19.99507631708518
567,Пуховик,Add,636800,350290,44.99214824120603
568,Куртка утепленная CORE ID M,EA7,139600,78183,43.99498567335244
569,Брюки спортивные,Colmar,88200,61790,29.94331065759637
570,Олимпийка,Karl Lagerfeld,396100,148568,62.49229992426155
571,Пуховик,Aspesi,455100,187793,58.7358822236871
572,Кроссовки Leon_Runn_meem,Hugo,112500,42218,62.47288888888889
573,Брюки спортивные LOGO SERIES M,EA7,66400,25613,61.42620481927711
574,Поло,Malagrida,83200,58290,29.939903846153854
575,Жилет утепленный,Karl Lagerfeld,115500,98200,14.978354978354986
576,Пуховик,Parajumpers,446200,356990,19.993276557597497
577,Носки 3 пары,Emporio Armani,16700,13390,19.820359281437135
578,Кроссовки,Moma,228700,118952,47.9877568867512
579,Джинсы DELAWARE BO,Boss,71700,57390,19.958158995815893
580,Куртка LUX IDENTITY M,EA7,153200,69713,54.49543080939947
581,Пуховик CORE ID M,EA7,108900,49553,54.496786042240586
582,Пуховик,Parajumpers,379800,303890,19.986835176408633
583,Брюки спортивные,Karl Lagerfeld,131700,68552,47.94836750189826
584,Куртка кожаная Jericho,Boss,285000,227990,20.00350877192983
585,Куртка утепленная LOGO SERIES M,EA7,124100,52143,57.98307816277195
586,Брюки,Corneliani,213100,119440,43.951196621304554
587,Кроссовки,Blauer,112400,89990,19.937722419928832
588,Кардиган,Pal Zileri,193100,154490,19.9948213360953
589,Брюки,Harmont & Blaine,133200,74640,43.96396396396396
590,Жилет утепленный,Plein Sport,171200,145590,14.9591121495327
591,Джемпер,Aeronautica Militare,95400,66790,29.989517819706506
592,Брюки,Aeronautica Militare,137300,109890,19.96358339402768
593,Рубашка Rickert M,Boss,64400,45090,29.98447204968943
594,Жилет утепленный,EA7,108900,49553,54.496786042240586
595,Жилет утепленный,EA7,98700,45283,54.12056737588652
596,Джинсы Delaware3-1,Boss,112500,50618,55.00622222222222
597,Брюки,Corneliani,213100,110872,47.97184420459878
598,Куртка утепленная,Aeronautica Militare,210900,147690,29.97155049786629
599,Пуховик,Colmar,350600,280490,19.997147746719918
600,Жилет утепленный CORE ID M,EA7,98700,44933,54.47517730496454
601,Кроссовки,Emporio Armani,231100,184890,19.995672868887922
602,Пуховик,Parajumpers,379800,303890,19.986835176408633
603,Куртка утепленная,EA7,176700,80773,54.28805885681947
604,Брюки,Liu Jo Uomo,87800,61490,29.96583143507972
605,Джемпер,La Martina,128000,33593,73.75546875
606,Носки 3 пары,Diesel,21300,14990,29.624413145539904
607,Брюки,Corneliani,228700,109832,51.975513773502406
608,Жилет утепленный,EA7,158200,72303,54.296460176991154
609,Халат домашний,Roberto Cavalli,209500,44693,78.66682577565632
610,Кроссовки,Philippe Model Paris,232400,185990,19.96987951807229
611,Куртка утепленная Sybor,Hugo,169800,135890,19.970553592461712
612,Джинсы,Boss,93000,74390,20.010752688172033
613,Джинсы,Diesel,201100,140790,29.99005469915464
614,Куртка,Corneliani,414200,186443,54.987204249155
615,Куртка джинсовая,Diesel,537400,134318,75.00595459620395
616,Ветровка,Colmar,148600,66893,54.98452220726783
617,Жилет утепленный,Karl Lagerfeld,115500,98200,14.978354978354986
618,Плащ,Berhasm,299500,199500,33.388981636060095
619,Куртка утепленная,Aeronautica Militare,283400,226790,19.975299929428374
620,Брюки,Diesel,211800,63593,69.97497639282342
621,Кроссовки,Fabi,243000,170090,30.004115226337447
622,Жилет утепленный TAYLOR,Hetrego,425000,339990,20.00235294117647
623,Костюм спортивный Tracksuit_DapoDayote,Hugo,123100,98490,19.991876523151902
624,Куртка,Blauer USA,211600,79343,62.50330812854442
625,Брюки,Boss,107500,85990,20.009302325581388
626,Куртка GRAPHIC SERIES M,EA7,146300,61453,57.995215311004785
627,Джинсы,Diesel,598300,157118,73.73926124018051
628,Ветровка,Diesel,346000,90818,73.75202312138728
629,Галстук,Boss,41100,30890,24.84184914841849
630,Брюки спортивные LOGO SERIES M,EA7,69200,25683,62.88583815028902
631,Кроссовки,Bikkembergs,140100,112090,19.992862241256248
632,Джинсы,Emporio Armani,141300,84790,39.99292285916489
633,Брюки P-Kane-PL,Boss,102800,82290,19.95136186770428
634,Носки 3 пары,Emporio Armani,21900,17590,19.680365296803643
635,Брюки,Bikkembergs,124800,42143,66.23157051282051
636,Брюки P-Genius-CW-WG-244,Boss,128800,103090,19.961180124223603
637,Брюки,Bikkembergs,167300,75290,54.99701135684399
638,Кроссовки,Armani Exchange,128400,71912,43.993769470404985
639,Трусы 3 шт.,Diesel,31300,21990,29.7444089456869
640,Брюки спортивные,Karl Lagerfeld,136900,71200,47.991234477720965
641,Куртка,Corneliani,449000,269390,40.0022271714922
642,Кроссовки Ace Runner Exagon,EA7,143200,100240,30.0
643,Куртка кожаная утепленная,Serge Pariente,213100,153440,27.996245893946508
644,Брюки спортивные Hadiko Mirror,Boss,121500,78990,34.987654320987644
645,Брюки,Boss,128800,103090,19.961180124223603
646,Куртка утепленная,Plein Sport,378200,226990,39.98149127445796
647,Джемпер,Baldinini Trend,173900,58718,66.23461759631972
648,Водолазка,Baldinini Trend,190700,64418,66.22024121657053
649,Футболки 2 шт.,Hugo,57200,40090,29.912587412587413
650,Куртка кожаная,Blouson,329500,164790,49.98786039453718
651,Брюки спортивные,Les Hommes,189700,42743,77.46810753821823
652,Кроссовки,Camerlengo,239100,191290,19.995817649519026
653,Брюки спортивные LOGO SERIES M,EA7,66400,25613,61.42620481927711
654,Джинсы H-Delaware,Boss,114300,91490,19.9562554680665
655,Куртка утепленная Oden1,Boss,156800,109790,29.98086734693878
656,Джемпер Kurano,Boss,128800,96590,25.007763975155285
